instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,2.45555798,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,2.1856,20,TRUE,FALSE,4,3,19,2,1,,,,,,,
,,,,,,0,2.372262088,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.785,21,TRUE,FALSE,5,0,20,2,1,,,,,,,
,,,,,,0,1.99117951,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.4423,22,FALSE,FALSE,5,1,21,3,1,,,,,,,
,,,,,,0,2.349344495,#a3d0fb,"[""0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,right,1,1.7093,23,TRUE,FALSE,5,2,22,1,1,,,,,,,
,,,,,,0,1.878127837,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.6559,24,TRUE,FALSE,5,3,23,1,1,,,,,,,
,,,,,,0,1.845082775,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.5104,25,FALSE,FALSE,6,0,24,2,1,,,,,,,
,,,,,,0,2.229671305,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.8505,26,TRUE,FALSE,6,1,25,3,1,,,,,,,
,,,,,,0,2.055833193,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.6922,27,TRUE,FALSE,6,2,26,3,1,,,,,,,
,,,,,,0,2.239875796,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.8004,28,TRUE,FALSE,6,3,27,3,1,,,,,,,
,,,,,,0,1.841173735,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.5339,29,FALSE,FALSE,7,0,28,3,1,,,,,,,
,,,,,,0,2.368630319,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.7583,30,TRUE,FALSE,7,1,29,3,1,,,,,,,
,,,,,,0,1.590370247,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.7226,31,TRUE,FALSE,7,2,30,2,1,,,,,,,
,,,,,,0,1.608160071,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.8673,32,TRUE,FALSE,7,3,31,0,1,,,,,,,
,,,,,,0,1.721722648,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.6659,33,TRUE,FALSE,8,0,32,3,1,,,,,,,
,,,,,,0,2.382400482,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,down,1,1.7553,34,TRUE,FALSE,8,1,33,2,1,,,,,,,
,,,,,,0,1.776959661,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.5005,35,FALSE,FALSE,8,2,34,3,1,,,,,,,
,,,,,,0,1.611154492,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.7173,36,TRUE,FALSE,8,3,35,1,1,,,,,,,
,,,,,,0,2.210049459,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.9012,37,TRUE,FALSE,9,0,36,2,1,,,,,,,
,,,,,,0,1.773658785,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.6255,38,TRUE,FALSE,9,1,37,1,1,,,,,,,
,,,,,,0,2.477840024,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.7913,39,TRUE,FALSE,9,2,38,2,1,,,,,,,
,,,,,,0,2.011501598,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.6404,40,TRUE,FALSE,9,3,39,0,1,,,,,,,
,,,,,,0,2.328324125,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,left,1,1.6676,41,TRUE,FALSE,10,0,40,3,1,,,,,,,
,,,,,,0,2.074400212,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,57bf14513c449a000189c89a,2021-09-11_16h45.03.508,arrow_simon_vert,2021.1.2,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,up,1,1.6235,42,TRUE,FALSE,10,1,41,1,1,,,,,,,
