instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,2.019451364,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,down,1,1.6387,6,TRUE,FALSE,1,1,5,3,1,,,,,,,
,,,,,,0,1.704097306,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,right,1,1.2545,7,FALSE,TRUE,1,2,6,0,1,,,,,,,
,,,,,,0,2.471172223,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,up,1,2.2903,8,TRUE,FALSE,1,3,7,0,1,,,,,,,
,,,,,,0,2.152692929,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,left,1,1.7727,9,TRUE,FALSE,2,0,8,2,1,,,,,,,
,,,,,,0,2.312601871,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,down,1,1.8562,10,TRUE,FALSE,2,1,9,3,1,,,,,,,
,,,,,,0,1.514514203,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,left,1,1.3209,11,FALSE,TRUE,2,2,10,3,1,,,,,,,
,,,,,,0,1.5505552,#f3af84,"[""0"",""-0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,down,1,1.1049,12,FALSE,TRUE,2,3,11,2,1,,,,,,,
,,,,,,0,1.788555278,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,left,1,1.4218,13,FALSE,FALSE,3,0,12,2,1,,,,,,,
,,,,,,0,2.016430874,#f3af84,"[""0"",""0.25""]",down_orange.png,down,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,down,1,1.8399,14,TRUE,FALSE,3,1,13,3,1,,,,,,,
,,,,,,0,1.89169486,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,left,1,1.6224,15,TRUE,FALSE,3,2,14,3,1,,,,,,,
,,,,,,0,1.796063169,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,up,1,1.5551,16,FALSE,FALSE,3,3,15,1,1,,,,,,,
,,,,,,0,1.658969539,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,left,1,1.3046,17,FALSE,TRUE,4,0,16,3,1,,,,,,,
,,,,,,0,1.815314669,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,up,1,1.8611,18,TRUE,FALSE,4,1,17,0,1,,,,,,,
,,,,,,0,1.661588815,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,5f1dea279f4818757f07f087,2021-09-11_17h32.48.145,arrow_simon_vert,2021.1.2,Win32,59.89817311,,,,,,,,,,,,,,,,,,,,,right,1,1.2253,19,FALSE,TRUE,4,2,18,0,1,,,,,,,
