instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_pos,even_target_pos,odd_target_resp,odd_target_file,even_target_file,even_target_resp,odd_target_side,even_target_side,participant,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,0,1.827036223,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,left,1,1.6035,37,TRUE,FALSE,9,0,36,2,1,,,,,,,
,,,,,,0,1.573584102,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,1,1.6032,38,TRUE,FALSE,9,1,37,1,1,,,,,,,
,,,,,,0,1.849593237,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,right,1,1.494,39,FALSE,FALSE,9,2,38,0,1,,,,,,,
,,,,,,0,2.077380133,#f3af84,"[""0"",""-0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,1,1.5863,40,FALSE,FALSE,9,3,39,0,1,,,,,,,
,,,,,,0,1.500539955,#a3d0fb,"[""-0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,left,1,1.5922,41,FALSE,FALSE,10,0,40,2,1,,,,,,,
,,,,,,0,1.723140899,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,1,1.302,42,FALSE,TRUE,10,1,41,1,1,,,,,,,
,,,,,,0,1.882699297,#a3d0fb,"[""-0.25"",""0""]",right_blue.png,right,,,,,,,,right,right_blue.png,up_orange.png,up,left,down,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,right,1,1.5589,43,FALSE,FALSE,10,2,42,0,1,,,,,,,
,,,,,,0,2.137194744,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,1,1.6042,44,TRUE,FALSE,10,3,43,1,1,,,,,,,
,,,,,,0,1.620603234,#a3d0fb,"[""0.25"",""0""]",left_blue.png,left,,,,,,,,left,left_blue.png,down_orange.png,down,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,left,1,1.2132,45,FALSE,TRUE,11,0,44,3,1,,,,,,,
,,,,,,0,2.319049324,#f3af84,"[""0"",""0.25""]",up_orange.png,up,,,,,,,,right,right_blue.png,up_orange.png,up,right,up,6111811863a65868cb3522fe,2021-09-11_16h27.43.348,arrow_simon_vert,2021.1.2,Win32,59.90176111,,,,,,,,,,,,,,,,,,,,,up,1,1.7088,46,TRUE,FALSE,11,1,45,1,1,,,,,,,
